TIME,CH1
9.34000000e-09,-1.65625000e-03
9.36000000e-09,-1.95312500e-03
9.38000000e-09,-3.01562500e-03
9.40000000e-09,-4.00000000e-03
9.42000000e-09,-4.21875000e-03
9.44000000e-09,-3.95312500e-03
9.46000000e-09,-3.85937500e-03
9.48000000e-09,-4.00000000e-03
9.50000000e-09,-4.06250000e-03
9.52000000e-09,-3.95312500e-03
9.54000000e-09,-3.92187500e-03
9.56000000e-09,-4.00000000e-03
9.58000000e-09,-4.03125000e-03
9.60000000e-09,-3.96875000e-03
9.62000000e-09,-3.92187500e-03
9.64000000e-09,-3.96875000e-03
9.66000000e-09,-4.07812500e-03
9.68000000e-09,-4.03125000e-03
9.70000000e-09,-3.81250000e-03
9.72000000e-09,-3.79687500e-03
9.74000000e-09,-4.46875000e-03
9.76000000e-09,-5.53125000e-03
9.78000000e-09,-6.18750000e-03
9.80000000e-09,-6.17187500e-03
9.82000000e-09,-5.95312500e-03
9.84000000e-09,-5.85937500e-03
9.86000000e-09,-5.82812500e-03
9.88000000e-09,-6.06250000e-03
9.90000000e-09,-6.89062500e-03
9.92000000e-09,-7.92187500e-03
9.94000000e-09,-8.32812500e-03
9.96000000e-09,-8.03125000e-03
9.98000000e-09,-7.78125000e-03
1.00000000e-08,-7.93750000e-03
1.00200000e-08,-8.12500000e-03
1.00400000e-08,-8.00000000e-03
1.00600000e-08,-7.87500000e-03
1.00800000e-08,-7.95312500e-03
1.01000000e-08,-8.04687500e-03
1.01200000e-08,-8.00000000e-03
1.01400000e-08,-7.92187500e-03
1.01600000e-08,-7.96875000e-03
1.01800000e-08,-8.03125000e-03
1.02000000e-08,-8.00000000e-03
1.02200000e-08,-7.93750000e-03
1.02400000e-08,-7.96875000e-03
1.02600000e-08,-8.01562500e-03
1.02800000e-08,-8.00000000e-03
1.03000000e-08,-7.93750000e-03
1.03200000e-08,-7.95312500e-03
1.03400000e-08,-8.01562500e-03
1.03600000e-08,-8.00000000e-03
1.03800000e-08,-7.95312500e-03
1.04000000e-08,-7.96875000e-03
1.04200000e-08,-8.00000000e-03
1.04400000e-08,-7.98437500e-03
1.04600000e-08,-7.93750000e-03
1.04800000e-08,-8.00000000e-03
1.05000000e-08,-8.01562500e-03
1.05200000e-08,-7.92187500e-03
1.05400000e-08,-7.95312500e-03
1.05600000e-08,-8.15625000e-03
1.05800000e-08,-7.84375000e-03
1.06000000e-08,-6.40625000e-03
1.06200000e-08,-4.65625000e-03
1.06400000e-08,-3.82812500e-03
